%     time           SZ11           SZ12           SZ13           SZ22           SZ23           SZ33
    0.2812    -5.3096e-06              0              0    -5.2977e-06              0    -2.5064e-05
    0.2814    -5.5333e-06              0              0    -5.5204e-06              0    -2.5553e-05
    0.2816    -5.7451e-06              0              0    -5.7311e-06              0    -2.6015e-05
    0.2818    -5.9457e-06              0              0    -5.9306e-06              0    -2.6452e-05
     0.282    -6.1356e-06              0              0    -6.1195e-06              0    -2.6865e-05
    0.2822    -6.3153e-06              0              0    -6.2981e-06              0    -2.7257e-05
    0.2824    -6.4852e-06              0              0     -6.467e-06              0    -2.7629e-05
    0.2826    -6.6457e-06              0              0    -6.6265e-06              0    -2.7984e-05
    0.2828     -6.797e-06              0              0    -6.7768e-06              0    -2.8323e-05
     0.283    -6.9392e-06              0              0    -6.9179e-06              0    -2.8648e-05
    0.2832    -7.0721e-06              0              0    -7.0499e-06              0    -2.8961e-05
    0.2834    -7.1957e-06              0              0    -7.1725e-06              0    -2.9263e-05
    0.2836    -7.3095e-06              0              0    -7.2853e-06              0    -2.9556e-05
    0.2838    -7.4131e-06              0              0    -7.3879e-06              0    -2.9839e-05
     0.284    -7.5057e-06              0              0    -7.4796e-06              0    -3.0114e-05
    0.2842    -7.5866e-06              0              0    -7.5595e-06              0     -3.038e-05
    0.2844    -7.6548e-06              0              0    -7.6268e-06              0    -3.0637e-05
    0.2846    -7.7093e-06              0              0    -7.6803e-06              0    -3.0884e-05
    0.2848    -7.7487e-06              0              0    -7.7188e-06              0     -3.112e-05
     0.285    -7.7718e-06              0              0    -7.7411e-06              0    -3.1343e-05
    0.2852    -7.7772e-06              0              0    -7.7456e-06              0    -3.1551e-05
    0.2854    -7.7634e-06              0              0    -7.7309e-06              0    -3.1742e-05
    0.2856    -7.7288e-06              0              0    -7.6955e-06              0    -3.1911e-05
    0.2858    -7.6718e-06              0              0    -7.6376e-06              0    -3.2057e-05
     0.286    -7.5908e-06              0              0    -7.5559e-06              0    -3.2176e-05
    0.2862    -7.4842e-06              0              0    -7.4485e-06              0    -3.2264e-05
    0.2864    -7.3504e-06              0              0     -7.314e-06              0    -3.2317e-05
    0.2866    -7.1879e-06              0              0    -7.1507e-06              0    -3.2332e-05
    0.2868    -6.9953e-06              0              0    -6.9573e-06              0    -3.2303e-05
     0.287     -6.771e-06              0              0    -6.7324e-06              0    -3.2228e-05
    0.2872     -6.514e-06              0              0    -6.4747e-06              0    -3.2102e-05
    0.2874     -6.223e-06              0              0     -6.183e-06              0    -3.1921e-05
    0.2876    -5.8971e-06              0              0    -5.8565e-06              0    -3.1682e-05
    0.2878    -5.5354e-06              0              0    -5.4942e-06              0    -3.1381e-05
     0.288    -5.1374e-06              0              0    -5.0956e-06              0    -3.1016e-05
    0.2882    -4.7027e-06              0              0    -4.6603e-06              0    -3.0583e-05
    0.2884     -4.231e-06              0              0     -4.188e-06              0     -3.008e-05
    0.2886    -3.7224e-06              0              0    -3.6789e-06              0    -2.9505e-05
    0.2888    -3.1772e-06              0              0    -3.1332e-06              0    -2.8857e-05
     0.289    -2.5959e-06              0              0    -2.5514e-06              0    -2.8135e-05
    0.2892    -1.9793e-06              0              0    -1.9343e-06              0    -2.7338e-05
    0.2894    -1.3285e-06              0              0     -1.283e-06              0    -2.6466e-05
    0.2896    -6.4474e-07              0              0    -5.9883e-07              0     -2.552e-05
    0.2898     7.0305e-08              0              0     1.1663e-07              0      -2.45e-05
      0.29     8.1481e-07              0              0     8.6152e-07              0    -2.3408e-05
    0.2902     1.5866e-06              0              0     1.6337e-06              0    -2.2246e-05
    0.2904     2.3834e-06              0              0     2.4308e-06              0    -2.1016e-05
    0.2906     3.2025e-06              0              0     3.2502e-06              0    -1.9722e-05
    0.2908     4.0409e-06              0              0      4.089e-06              0    -1.8366e-05
     0.291     4.8957e-06              0              0      4.944e-06              0    -1.6953e-05
    0.2912     5.7634e-06              0              0      5.812e-06              0    -1.5486e-05
    0.2914     6.6404e-06              0              0     6.6893e-06              0     -1.397e-05
    0.2916     7.5232e-06              0              0     7.5722e-06              0     -1.241e-05
    0.2918     8.4076e-06              0              0     8.4569e-06              0    -1.0811e-05
     0.292     9.2898e-06              0              0     9.3392e-06              0    -9.1803e-06
    0.2922     1.0165e-05              0              0     1.0215e-05              0    -7.5225e-06
    0.2924      1.103e-05              0              0      1.108e-05              0    -5.8446e-06
    0.2926      1.188e-05              0              0     1.1929e-05              0    -4.1532e-06
    0.2928      1.271e-05              0              0     1.2759e-05              0    -2.4556e-06
     0.293     1.3515e-05              0              0     1.3565e-05              0    -7.5917e-07
    0.2932     1.4293e-05              0              0     1.4343e-05              0     9.2839e-07
    0.2934     1.5037e-05              0              0     1.5087e-05              0     2.5991e-06
    0.2936     1.5744e-05              0              0     1.5794e-05              0     4.2447e-06
