%        w            U11            U12            U13            U21            U22            U23            U31            U32            U33
      1451     -2.571e-11              0     9.2869e-11              0    -2.0498e-10              0    -7.0081e-11             -0    -3.8355e-10
      1452    -2.0853e-11              0     8.9194e-11              0    -2.0789e-10              0    -9.6344e-11             -0    -3.7335e-10
      1453    -1.6079e-11              0     8.4294e-11              0    -2.0874e-10              0    -1.2167e-10             -0    -3.5936e-10
      1454    -1.1477e-11              0     7.8185e-11              0    -2.0746e-10              0    -1.4584e-10             -0    -3.4171e-10
      1455    -7.1278e-12              0     7.0899e-11              0    -2.0402e-10              0    -1.6864e-10             -0    -3.2054e-10
      1456    -3.1123e-12              0     6.2481e-11              0    -1.9842e-10              0    -1.8988e-10             -0    -2.9604e-10
      1457     4.9615e-13              0     5.2991e-11              0    -1.9065e-10              0    -2.0938e-10             -0    -2.6843e-10
      1458     3.6302e-12              0     4.2502e-11              0    -1.8076e-10              0    -2.2697e-10             -0    -2.3797e-10
      1459     6.2291e-12              0     3.1099e-11              0    -1.6879e-10              0    -2.4251e-10             -0    -2.0496e-10
      1460     8.2399e-12              0     1.8881e-11              0    -1.5484e-10              0    -2.5588e-10             -0     -1.697e-10
      1461     9.6174e-12              0      5.957e-12              0      -1.39e-10              0    -2.6697e-10             -0    -1.3254e-10
      1462     1.0325e-11              0     -7.554e-12              0     -1.214e-10              0     -2.757e-10             -0    -9.3838e-11
      1463     1.0335e-11              0    -2.1523e-11              0    -1.0218e-10              0    -2.8202e-10             -0    -5.3982e-11
      1464      9.629e-12              0    -3.5815e-11              0    -8.1519e-11              0    -2.8589e-10             -0    -1.3366e-11
      1465     8.1971e-12              0    -5.0286e-11              0    -5.9595e-11              0    -2.8729e-10             -0     2.7604e-11
      1466     6.0394e-12              0     -6.479e-11              0    -3.6612e-11              0    -2.8625e-10             -0     6.8513e-11
      1467     3.1651e-12              0    -7.9174e-11              0    -1.2791e-11              0    -2.8278e-10             -0     1.0895e-10
      1468    -4.0782e-13             -0    -9.3288e-11             -0     1.1639e-11              0    -2.7695e-10             -0     1.4849e-10
      1469    -4.6521e-12             -0    -1.0698e-10             -0     3.6433e-11              0    -2.6884e-10             -0     1.8673e-10
      1470    -9.5322e-12             -0    -1.2009e-10             -0     6.1342e-11              0    -2.5854e-10             -0     2.2328e-10
      1471    -1.5004e-11             -0    -1.3248e-10             -0     8.6107e-11              0    -2.4616e-10             -0     2.5775e-10
      1472    -2.1017e-11             -0    -1.4401e-10             -0     1.1047e-10              0    -2.3186e-10             -0     2.8978e-10
      1473    -2.7513e-11             -0    -1.5453e-10             -0     1.3417e-10              0    -2.1577e-10             -0     3.1902e-10
      1474    -3.4426e-11             -0    -1.6392e-10             -0     1.5694e-10              0    -1.9806e-10             -0     3.4516e-10
      1475    -4.1686e-11             -0    -1.7206e-10             -0     1.7854e-10              0    -1.7892e-10             -0     3.6791e-10
      1476    -4.9218e-11             -0    -1.7884e-10             -0     1.9871e-10              0    -1.5854e-10             -0     3.8702e-10
      1477    -5.6942e-11             -0    -1.8416e-10             -0     2.1723e-10              0    -1.3711e-10             -0     4.0227e-10
      1478    -6.4776e-11             -0    -1.8794e-10             -0     2.3387e-10              0    -1.1485e-10             -0     4.1348e-10
      1479    -7.2636e-11             -0    -1.9012e-10             -0     2.4842e-10              0    -9.1975e-11             -0     4.2052e-10
      1480    -8.0433e-11             -0    -1.9063e-10             -0     2.6069e-10              0    -6.8695e-11             -0     4.2327e-10
      1481    -8.8082e-11             -0    -1.8945e-10             -0     2.7053e-10              0    -4.5232e-11             -0      4.217e-10
      1482    -9.5496e-11             -0    -1.8654e-10             -0     2.7778e-10              0    -2.1803e-11             -0     4.1578e-10
      1483    -1.0259e-10             -0    -1.8192e-10             -0     2.8232e-10              0     1.3782e-12              0     4.0555e-10
      1484    -1.0928e-10             -0    -1.7558e-10             -0     2.8407e-10              0     2.4103e-11              0     3.9109e-10
      1485    -1.1548e-10             -0    -1.6757e-10             -0     2.8296e-10              0      4.617e-11              0     3.7252e-10
      1486    -1.2113e-10             -0    -1.5794e-10             -0     2.7894e-10              0     6.7386e-11              0     3.5001e-10
      1487    -1.2614e-10             -0    -1.4674e-10             -0     2.7203e-10              0      8.757e-11              0     3.2375e-10
      1488    -1.3046e-10             -0    -1.3406e-10             -0     2.6223e-10              0     1.0655e-10              0     2.9401e-10
      1489    -1.3402e-10             -0    -1.1999e-10             -0      2.496e-10              0     1.2418e-10              0     2.6105e-10
      1490    -1.3676e-10             -0    -1.0466e-10             -0     2.3423e-10              0     1.4031e-10              0     2.2521e-10
      1491    -1.3865e-10             -0    -8.8195e-11             -0     2.1623e-10              0     1.5482e-10              0     1.8682e-10
      1492    -1.3964e-10             -0    -7.0726e-11             -0     1.9576e-10              0      1.676e-10              0     1.4627e-10
      1493     -1.397e-10             -0    -5.2409e-11             -0     1.7297e-10              0     1.7857e-10              0     1.0397e-10
      1494     -1.388e-10             -0    -3.3407e-11             -0     1.4806e-10              0     1.8765e-10              0     6.0322e-11
      1495    -1.3695e-10             -0    -1.3891e-11             -0     1.2128e-10              0     1.9481e-10              0     1.5784e-11
      1496    -1.3412e-10             -0      5.961e-12             -0     9.2846e-11              0          2e-10              0    -2.9198e-11
      1497    -1.3033e-10             -0     2.5966e-11             -0     6.3044e-11              0     2.0323e-10              0    -7.4164e-11
      1498    -1.2558e-10             -0     4.5937e-11             -0     3.2156e-11              0     2.0449e-10              0    -1.1865e-10
      1499    -1.1989e-10             -0     6.5686e-11             -0     4.8261e-13              0     2.0381e-10              0     -1.622e-10
      1500     -1.133e-10              0     8.5024e-11              0    -3.1661e-11              0     2.0125e-10              0    -2.0435e-10
      1501    -1.0584e-10              0     1.0377e-10              0    -6.3951e-11              0     1.9687e-10              0    -2.4467e-10
      1502    -9.7561e-11              0     1.2173e-10              0    -9.6059e-11              0     1.9074e-10              0    -2.8273e-10
      1503    -8.8504e-11              0     1.3874e-10              0    -1.2765e-10              0     1.8296e-10              0    -3.1811e-10
      1504    -7.8733e-11              0     1.5463e-10              0     -1.584e-10              0     1.7366e-10              0    -3.5045e-10
