%        w            U11            U12            U13            U21            U22            U23            U31            U32            U33
       261    -1.0356e-10              0     2.4695e-11              0       1.99e-10              0    -1.3545e-10              0    -8.4866e-11
       262    -9.3395e-11              0     3.0125e-11              0     1.5548e-10              0    -1.3602e-10              0    -9.5202e-11
       263    -8.3112e-11              0      3.509e-11              0     1.1079e-10              0    -1.3519e-10              0     -1.042e-10
       264    -7.2806e-11              0     3.9555e-11              0     6.5383e-11              0    -1.3296e-10              0    -1.1179e-10
       265    -6.2562e-11              0     4.3489e-11              0     1.9711e-11              0    -1.2935e-10              0    -1.1794e-10
       266    -5.2466e-11              0     4.6869e-11              0    -2.5765e-11              0    -1.2439e-10              0    -1.2259e-10
       267    -4.2594e-11              0     4.9676e-11              0     -7.059e-11              0    -1.1812e-10              0    -1.2575e-10
       268    -3.3021e-11              0     5.1897e-11              0    -1.1432e-10              0     -1.106e-10              0    -1.2742e-10
       269    -2.3814e-11              0     5.3527e-11              0    -1.5653e-10              0    -1.0191e-10              0    -1.2761e-10
       270    -1.5032e-11              0     5.4567e-11              0    -1.9682e-10              0    -9.2135e-11              0    -1.2636e-10
       271    -6.7289e-12              0     5.5021e-11              0    -2.3479e-10              0     -8.137e-11              0    -1.2373e-10
       272     1.0483e-12              0     5.4902e-11              0    -2.7008e-10              0    -6.9727e-11              0    -1.1978e-10
       273      8.261e-12              0     5.4228e-11              0    -3.0238e-10              0    -5.7327e-11              0     -1.146e-10
       274     1.4878e-11              0      5.302e-11              0    -3.3137e-10              0    -4.4299e-11              0    -1.0828e-10
       275     2.0874e-11              0     5.1308e-11              0    -3.5681e-10              0    -3.0778e-11              0    -1.0092e-10
       276     2.6234e-11              0     4.9122e-11              0    -3.7848e-10              0    -1.6908e-11              0    -9.2646e-11
       277     3.0949e-11              0     4.6501e-11              0    -3.9618e-10              0    -2.8352e-12              0    -8.3571e-11
       278     3.5016e-11              0     4.3483e-11              0    -4.0978e-10              0     1.1291e-11              0    -7.3829e-11
       279      3.844e-11              0     4.0112e-11              0    -4.1919e-10              0     2.5321e-11              0    -6.3554e-11
       280     4.1233e-11              0     3.6435e-11              0    -4.2436e-10              0     3.9102e-11              0    -5.2884e-11
       281     4.3412e-11              0     3.2499e-11              0    -4.2526e-10              0     5.2488e-11              0    -4.1958e-11
       282        4.5e-11              0     2.8355e-11              0    -4.2194e-10              0     6.5334e-11              0    -3.0915e-11
       283     4.6027e-11              0     2.4052e-11              0    -4.1446e-10              0       7.75e-11              0    -1.9892e-11
       284     4.6525e-11              0     1.9642e-11              0    -4.0296e-10              0     8.8854e-11              0    -9.0226e-12
       285      4.653e-11              0     1.5176e-11              0    -3.8758e-10              0     9.9272e-11              0     1.5637e-12
       286     4.6084e-11              0     1.0703e-11              0    -3.6851e-10              0     1.0864e-10              0     1.1745e-11
       287      4.523e-11              0     6.2738e-12              0    -3.4599e-10              0     1.1685e-10              0     2.1408e-11
       288     4.4013e-11              0     1.9343e-12              0    -3.2028e-10              0     1.2382e-10              0     3.0446e-11
       289      4.248e-11              0    -2.2704e-12              0    -2.9167e-10              0     1.2946e-10              0     3.8765e-11
       290     4.0679e-11              0    -6.2984e-12              0    -2.6047e-10              0     1.3371e-10              0     4.6282e-11
       291     3.8658e-11              0    -1.0111e-11              0    -2.2703e-10              0     1.3652e-10              0     5.2924e-11
       292     3.6465e-11              0    -1.3672e-11              0    -1.9171e-10              0     1.3786e-10              0     5.8632e-11
       293     3.4146e-11              0     -1.695e-11              0    -1.5488e-10              0     1.3771e-10              0     6.3361e-11
       294     3.1747e-11              0    -1.9919e-11              0    -1.1693e-10              0     1.3607e-10              0     6.7079e-11
       295      2.931e-11              0    -2.2555e-11              0    -7.8247e-11              0     1.3295e-10              0     6.9767e-11
       296     2.6877e-11              0     -2.484e-11              0    -3.9232e-11              0     1.2837e-10              0     7.1421e-11
       297     2.4486e-11              0    -2.6761e-11              0    -2.8056e-13              0     1.2239e-10              0     7.2048e-11
       298      2.217e-11              0    -2.8307e-11              0     3.8218e-11              0     1.1507e-10              0     7.1672e-11
       299      1.996e-11              0    -2.9475e-11              0     7.5883e-11              0     1.0648e-10              0     7.0326e-11
       300     1.7885e-11              0    -3.0266e-11              0     1.1234e-10              0     9.6712e-11              0     6.8057e-11
       301     1.5966e-11              0    -3.0684e-11              0     1.4725e-10              0     8.5871e-11              0     6.4922e-11
       302     1.4223e-11              0    -3.0739e-11              0     1.8027e-10              0      7.407e-11              0     6.0991e-11
       303     1.2669e-11              0    -3.0445e-11              0     2.1109e-10              0     6.1436e-11              0     5.6339e-11
       304     1.1316e-11              0    -2.9818e-11              0     2.3943e-10              0     4.8104e-11              0     5.1053e-11
       305     1.0168e-11              0    -2.8881e-11              0     2.6503e-10              0     3.4219e-11              0     4.5224e-11
       306     9.2286e-12              0    -2.7657e-11              0     2.8767e-10              0      1.993e-11              0      3.895e-11
       307     8.4944e-12              0    -2.6173e-11              0     3.0716e-10              0     5.3923e-12              0     3.2332e-11
       308     7.9599e-12              0     -2.446e-11              0     3.2334e-10              0    -9.2347e-12              0     2.5476e-11
